,OBJECTID,STAT_CAUSE_DESCR,STATE,Date_Discovery,Date_Contained,FIRE_YEAR,FIRE_SIZE,LATITUDE,LONGITUDE,Duration
202939,203245,Miscellaneous,AZ,8/17/1992,8/17/1992,1992,10.0,33.0501,-111.6507,0
202940,203246,Miscellaneous,AZ,8/17/1992,8/17/1992,1992,0.1,33.0334,-111.5507,0
202941,203247,Miscellaneous,AZ,8/17/1992,8/17/1992,1992,0.1,33.0334,-111.6007,0
202942,203248,Miscellaneous,AZ,8/18/1992,8/18/1992,1992,0.1,33.0834,-111.9174,0
202943,203249,Miscellaneous,AZ,8/18/1992,8/18/1992,1992,0.4,33.3167,-112.2007,0
202944,203250,Miscellaneous,AZ,8/18/1992,8/18/1992,1992,0.1,33.0167,-111.7507,0
202945,203251,Miscellaneous,AZ,8/18/1992,8/18/1992,1992,0.3,33.0501,-111.6507,0
202946,203252,Miscellaneous,AZ,8/18/1992,8/18/1992,1992,2.0,33.3167,-112.2007,0
202947,203253,Miscellaneous,AZ,8/19/1992,8/19/1992,1992,0.4,33.0334,-111.584,0
202948,203254,Miscellaneous,AZ,8/20/1992,8/20/1992,1992,0.2,33.1501,-111.834,0
202949,203255,Miscellaneous,AZ,8/20/1992,8/20/1992,1992,0.1,33.1001,-111.884,0
202950,203256,Miscellaneous,AZ,8/21/1992,8/21/1992,1992,0.3,33.1667,-111.984,0
202951,203257,Miscellaneous,AZ,8/21/1992,8/21/1992,1992,0.1,33.3667,-112.2413,0
202952,203258,Miscellaneous,AZ,8/21/1992,8/21/1992,1992,4.0,33.0334,-111.6674,0
202953,203259,Miscellaneous,AZ,8/21/1992,8/22/1992,1992,50.0,33.2667,-111.934,1
202954,203260,Miscellaneous,AZ,8/21/1992,8/22/1992,1992,0.1,33.0334,-111.7174,1
202955,203261,Miscellaneous,AZ,8/26/1992,8/26/1992,1992,0.1,33.3667,-112.259,0
202956,203262,Miscellaneous,AZ,8/27/1992,8/27/1992,1992,0.4,33.1501,-111.884,0
202957,203263,Miscellaneous,AZ,8/27/1992,8/27/1992,1992,0.4,33.3,-112.2174,0
202958,203264,Miscellaneous,AZ,8/27/1992,8/27/1992,1992,0.1,33.3,-112.1507,0
202959,203265,Miscellaneous,AZ,8/28/1992,8/28/1992,1992,40.0,33.1501,-111.9174,0
202960,203266,Miscellaneous,AZ,8/29/1992,8/29/1992,1992,0.1,32.982,-111.6674,0
202961,203267,Miscellaneous,AZ,8/29/1992,8/29/1992,1992,0.1,33.1167,-111.9007,0
202962,203268,Miscellaneous,AZ,8/31/1992,8/31/1992,1992,0.4,33.3334,-112.2007,0
202963,203269,Miscellaneous,AZ,9/1/1992,9/1/1992,1992,0.4,33.0334,-111.5673,0
202964,203270,Miscellaneous,AZ,9/1/1992,9/2/1992,1992,5.0,33.2834,-112.1007,1
202965,203271,Miscellaneous,AZ,9/1/1992,9/2/1992,1992,0.1,33.0834,-111.734,1
202966,203272,Miscellaneous,AZ,9/2/1992,9/2/1992,1992,5.0,33.3667,-112.2174,0
202967,203273,Miscellaneous,AZ,9/2/1992,9/2/1992,1992,0.4,33.2667,-112.1507,0
202968,203274,Miscellaneous,AZ,9/5/1992,9/5/1992,1992,100.0,33.1167,-111.78399999999999,0
202969,203275,Miscellaneous,AZ,9/6/1992,9/6/1992,1992,10.0,33.1167,-111.7674,0
202970,203276,Miscellaneous,AZ,9/7/1992,9/7/1992,1992,300.0,33.2667,-111.9965,0
202971,203277,Miscellaneous,AZ,9/7/1992,9/7/1992,1992,5.0,33.1501,-111.8674,0
202972,203278,Miscellaneous,AZ,9/8/1992,9/8/1992,1992,0.1,33.1167,-111.8174,0
202973,203279,Miscellaneous,AZ,9/8/1992,9/8/1992,1992,0.1,33.1501,-111.8507,0
202974,203280,Debris Burning,AZ,9/8/1992,9/8/1992,1992,3.0,33.2834,-112.1607,0
202975,203281,Miscellaneous,AZ,9/10/1992,9/10/1992,1992,0.2,33.1834,-111.7007,0
202976,203282,Miscellaneous,AZ,9/10/1992,9/10/1992,1992,0.1,33.1501,-111.78399999999999,0
202977,203283,Miscellaneous,AZ,9/12/1992,9/12/1992,1992,0.1,33.2,-112.1174,0
202978,203284,Miscellaneous,AZ,9/13/1992,9/13/1992,1992,2.5,33.1167,-111.78399999999999,0
202979,203285,Miscellaneous,AZ,9/15/1992,9/15/1992,1992,2.0,33.1667,-111.9007,0
202980,203286,Miscellaneous,AZ,9/16/1992,9/16/1992,1992,1.0,33.0001,-111.634,0
202981,203287,Miscellaneous,AZ,9/17/1992,9/17/1992,1992,0.1,33.1167,-111.734,0
202982,203288,Miscellaneous,AZ,9/17/1992,9/17/1992,1992,6.0,33.0001,-111.584,0
202983,203289,Miscellaneous,AZ,9/19/1992,9/19/1992,1992,0.1,33.2834,-112.1674,0
202984,203290,Miscellaneous,AZ,9/19/1992,9/19/1992,1992,5.0,33.2834,-112.1507,0
202985,203291,Miscellaneous,AZ,9/21/1992,9/21/1992,1992,65.0,33.3334,-112.2174,0
202986,203292,Miscellaneous,AZ,9/24/1992,9/24/1992,1992,0.1,33.35,-112.2174,0
202987,203293,Miscellaneous,AZ,9/26/1992,9/26/1992,1992,0.1,33.1334,-111.8507,0
202988,203294,Miscellaneous,AZ,9/26/1992,9/26/1992,1992,0.1,33.2667,-112.1674,0
202989,203295,Miscellaneous,AZ,9/26/1992,9/26/1992,1992,10.0,33.0001,-111.6632,0
202990,203296,Miscellaneous,AZ,9/27/1992,9/27/1992,1992,0.1,33.2667,-112.1674,0
202991,203297,Miscellaneous,AZ,9/27/1992,9/27/1992,1992,2.0,33.3667,-112.2507,0
202992,203298,Miscellaneous,AZ,9/29/1992,9/29/1992,1992,0.1,33.2667,-112.1674,0
202993,203299,Miscellaneous,AZ,9/29/1992,9/29/1992,1992,1.5,33.1834,-111.8507,0
202994,203300,Miscellaneous,AZ,9/29/1992,9/29/1992,1992,40.0,33.1167,-111.78399999999999,0
202995,203301,Miscellaneous,AZ,9/30/1992,9/30/1992,1992,0.1,33.1167,-111.9507,0
202996,203302,Miscellaneous,AZ,10/1/1992,10/1/1992,1992,45.0,33.25,-112.0674,0
202997,203303,Miscellaneous,AZ,10/2/1992,10/2/1992,1992,0.1,33.0667,-111.7174,0
202998,203304,Miscellaneous,AZ,10/5/1992,10/5/1992,1992,40.0,33.2667,-112.03399999999999,0
202999,203305,Miscellaneous,AZ,10/7/1992,10/7/1992,1992,0.1,33.2334,-112.1007,0
203000,203306,Miscellaneous,AZ,10/7/1992,10/7/1992,1992,1.0,33.1001,-111.9007,0
203001,203307,Miscellaneous,AZ,10/8/1992,10/8/1992,1992,1.0,33.3667,-112.2174,0
203002,203308,Miscellaneous,AZ,10/8/1992,10/8/1992,1992,0.2,33.3167,-112.184,0
203003,203309,Miscellaneous,AZ,10/8/1992,10/8/1992,1992,0.3,33.1167,-111.734,0
203004,203310,Miscellaneous,AZ,10/10/1992,10/10/1992,1992,80.0,33.2667,-112.0507,0
203005,203311,Miscellaneous,AZ,10/12/1992,10/12/1992,1992,30.0,33.35,-112.234,0
203006,203312,Miscellaneous,AZ,10/12/1992,10/12/1992,1992,0.1,33.0501,-111.7174,0
203007,203313,Miscellaneous,AZ,10/12/1992,10/12/1992,1992,0.3,33.0667,-111.7174,0
203008,203314,Miscellaneous,AZ,10/13/1992,10/13/1992,1992,0.4,33.0001,-111.684,0
203009,203315,Miscellaneous,AZ,10/16/1992,10/16/1992,1992,30.0,33.1501,-111.734,0
203010,203316,Miscellaneous,AZ,10/17/1992,10/17/1992,1992,0.1,33.1501,-111.734,0
203011,203317,Miscellaneous,AZ,10/18/1992,10/18/1992,1992,0.1,33.2834,-112.1674,0
203012,203318,Miscellaneous,AZ,10/21/1992,10/21/1992,1992,10.0,33.25,-112.2007,0
203013,203319,Miscellaneous,AZ,10/23/1992,10/23/1992,1992,2.0,33.3167,-112.1674,0
203014,203320,Miscellaneous,AZ,10/26/1992,10/26/1992,1992,3.0,33.3667,-112.2507,0
203015,203321,Miscellaneous,AZ,11/2/1992,11/2/1992,1992,40.0,33.3667,-112.2507,0
203016,203322,Miscellaneous,AZ,11/4/1992,11/4/1992,1992,30.0,33.3834,-112.234,0
203017,203323,Miscellaneous,AZ,11/4/1992,11/4/1992,1992,2.0,33.2834,-112.134,0
203018,203324,Miscellaneous,AZ,11/5/1992,11/5/1992,1992,4.0,33.1834,-111.8674,0
203019,203325,Miscellaneous,AZ,11/7/1992,11/7/1992,1992,0.1,33.1501,-111.8174,0
203020,203326,Miscellaneous,AZ,11/9/1992,11/9/1992,1992,0.1,33.2834,-112.134,0
203021,203327,Miscellaneous,AZ,11/13/1992,11/13/1992,1992,1.0,33.1667,-111.734,0
203022,203328,Miscellaneous,AZ,11/14/1992,11/14/1992,1992,20.0,33.3667,-112.2174,0
203023,203329,Debris Burning,AZ,11/16/1992,11/16/1992,1992,16.0,33.35,-112.2674,0
203024,203330,Miscellaneous,AZ,11/17/1992,11/17/1992,1992,3.0,33.1667,-111.9674,0
203025,203331,Miscellaneous,AZ,11/18/1992,11/18/1992,1992,10.0,33.1167,-111.8674,0
203026,203332,Miscellaneous,AZ,11/18/1992,11/18/1992,1992,4.5,33.1834,-111.78399999999999,0
203027,203333,Miscellaneous,AZ,11/19/1992,11/19/1992,1992,25.0,33.3,-112.2674,0
203028,203334,Miscellaneous,AZ,11/24/1992,11/24/1992,1992,20.0,33.1334,-111.884,0
203029,203335,Miscellaneous,AZ,11/27/1992,11/27/1992,1992,1.5,33.3403,-112.209,0
203030,203336,Miscellaneous,AZ,11/30/1992,11/30/1992,1992,2.0,33.3667,-112.2174,0
203031,203337,Miscellaneous,AZ,12/1/1992,12/1/1992,1992,3.0,33.3756,-112.2604,0
203032,203338,Miscellaneous,AZ,12/1/1992,12/1/1992,1992,2.0,33.3762,-112.234,0
203033,203339,Miscellaneous,AZ,12/3/1992,12/3/1992,1992,12.0,33.1334,-111.984,0
203034,203340,Miscellaneous,AZ,12/3/1992,12/3/1992,1992,4.0,33.0667,-111.6674,0
203035,203341,Miscellaneous,AZ,12/3/1992,12/3/1992,1992,3.0,33.0667,-111.6507,0
203036,203342,Miscellaneous,AZ,12/18/1992,12/18/1992,1992,35.0,33.1667,-111.7174,0
203037,203343,Miscellaneous,AZ,12/26/1992,12/26/1992,1992,30.0,33.3584,-112.2424,0
205292,205598,Smoking,AZ,1/8/1992,1/8/1992,1992,0.1,32.0334,-111.53399999999999,0
205293,205599,Smoking,AZ,1/22/1992,1/22/1992,1992,0.1,32.0001,-112.5174,0
205294,205600,Miscellaneous,AZ,4/27/1992,4/27/1992,1992,1.0,32.0001,-111.7173,0
205295,205601,Miscellaneous,AZ,5/24/1992,5/24/1992,1992,0.3,32.5334,-112.0007,0
205296,205602,Miscellaneous,AZ,5/26/1992,5/26/1992,1992,55.0,32.7501,-111.8007,0
205297,205603,Miscellaneous,AZ,5/27/1992,5/27/1992,1992,235.0,32.7501,-111.8007,0
205298,205604,Children,AZ,5/27/1992,5/27/1992,1992,0.1,31.9167,-111.8673,0
205299,205605,Miscellaneous,AZ,6/5/1992,6/5/1992,1992,32.3,32.6167,-112.2674,0
205300,205606,Miscellaneous,AZ,6/14/1992,6/14/1992,1992,47.0,32.7001,-111.7674,0
205301,205607,Miscellaneous,AZ,6/14/1992,6/14/1992,1992,154.0,32.7001,-111.7674,0
205302,205608,Miscellaneous,AZ,6/19/1992,6/19/1992,1992,31.4,32.5334,-112.1674,0
205303,205609,Miscellaneous,AZ,6/19/1992,6/19/1992,1992,0.1,31.8501,-111.9173,0
205304,205610,Equipment Use,AZ,6/21/1992,6/21/1992,1992,1.0,32.5501,-111.334,0
205305,205611,Smoking,AZ,6/21/1992,6/21/1992,1992,0.1,32.0001,-111.7173,0
205306,205612,Debris Burning,AZ,6/21/1992,6/21/1992,1992,0.5,32.7501,-111.78399999999999,0
205307,205613,Lightning,AZ,6/22/1992,6/23/1992,1992,45.0,32.1001,-112.1257,1
205308,205614,Miscellaneous,AZ,6/27/1992,6/28/1992,1992,2106.0,32.7001,-111.7674,1
205309,205615,Debris Burning,AZ,6/29/1992,6/29/1992,1992,0.1,32.6834,-111.7507,0
205310,205616,Miscellaneous,AZ,7/2/1992,7/2/1992,1992,15.0,32.5501,-112.1507,0
205311,205617,Equipment Use,AZ,7/23/1992,7/23/1992,1992,3.9,32.7501,-111.7507,0
205312,205618,Smoking,AZ,10/5/1992,10/5/1992,1992,0.5,32.0001,-111.7507,0
205313,205619,Smoking,AZ,10/12/1992,10/12/1992,1992,0.1,31.9167,-111.8507,0
205314,205620,Smoking,AZ,10/27/1992,10/27/1992,1992,0.5,32.0501,-111.6673,0
205315,205621,Smoking,AZ,10/29/1992,10/29/1992,1992,0.5,32.0501,-111.6673,0
205316,205622,Miscellaneous,AZ,11/13/1992,11/13/1992,1992,0.5,31.9501,-111.884,0
205439,205745,Children,AZ,1/30/1992,1/30/1992,1992,1.0,33.3834,-110.434,0
205440,205746,Smoking,AZ,2/24/1992,2/24/1992,1992,0.3,33.3334,-110.4507,0
205441,205747,Children,AZ,2/28/1992,2/28/1992,1992,1.0,33.3167,-110.4507,0
205442,205748,Children,AZ,2/28/1992,2/28/1992,1992,0.8,33.3501,-110.4673,0
205443,205749,Children,AZ,3/16/1992,3/16/1992,1992,0.1,33.3667,-110.4673,0
205444,205750,Arson,AZ,3/23/1992,3/23/1992,1992,0.3,33.3167,-110.5173,0
205445,205751,Children,AZ,3/24/1992,3/24/1992,1992,0.1,33.3501,-110.4507,0
205446,205752,Arson,AZ,4/6/1992,7/6/1992,1992,6.0,33.3001,-110.434,91
205447,205753,Arson,AZ,4/9/1992,4/9/1992,1992,6.0,33.1501,-110.134,0
205448,205754,Arson,AZ,4/21/1992,4/21/1992,1992,1.0,33.1334,-110.1173,0
205449,205755,Children,AZ,4/21/1992,4/21/1992,1992,1.0,33.3167,-110.4509,0
205450,205756,Arson,AZ,4/22/1992,4/22/1992,1992,0.3,33.2834,-110.4507,0
205451,205757,Debris Burning,AZ,4/22/1992,4/22/1992,1992,0.5,33.3167,-110.5007,0
205452,205758,Debris Burning,AZ,4/22/1992,4/22/1992,1992,0.1,33.3501,-110.4673,0
205453,205759,Smoking,AZ,4/24/1992,4/24/1992,1992,2.0,33.3501,-110.4673,0
205454,205760,Arson,AZ,4/24/1992,4/24/1992,1992,1.0,33.3834,-110.4673,0
205455,205761,Smoking,AZ,4/24/1992,4/24/1992,1992,0.1,33.3334,-110.4507,0
205456,205762,Children,AZ,4/25/1992,4/25/1992,1992,0.3,33.3001,-110.4507,0
205457,205763,Debris Burning,AZ,4/25/1992,4/25/1992,1992,1.0,33.3667,-110.53399999999999,0
205458,205764,Arson,AZ,4/25/1992,4/25/1992,1992,1.0,33.3501,-110.4507,0
205459,205765,Arson,AZ,4/25/1992,4/25/1992,1992,0.5,33.3167,-110.4507,0
205460,205766,Arson,AZ,4/25/1992,4/25/1992,1992,10.0,33.1167,-110.1173,0
205461,205767,Arson,AZ,4/25/1992,4/25/1992,1992,1.0,33.3667,-110.4507,0
205462,205768,Arson,AZ,4/25/1992,4/25/1992,1992,0.5,33.3501,-110.4673,0
205463,205769,Arson,AZ,4/25/1992,4/25/1992,1992,0.1,33.3501,-110.4507,0
205464,205770,Debris Burning,AZ,4/25/1992,4/25/1992,1992,2.0,33.3001,-110.4507,0
205465,205771,Smoking,AZ,4/25/1992,4/25/1992,1992,0.1,33.3667,-110.4507,0
205466,205772,Smoking,AZ,4/25/1992,4/25/1992,1992,0.5,33.2834,-110.4507,0
205467,205773,Arson,AZ,4/25/1992,4/25/1992,1992,1.0,33.1334,-110.134,0
205468,205774,Arson,AZ,4/26/1992,4/26/1992,1992,2.5,33.3167,-110.4507,0
205469,205775,Arson,AZ,4/26/1992,4/26/1992,1992,0.5,33.3501,-110.4507,0
205470,205776,Arson,AZ,4/26/1992,4/26/1992,1992,0.1,33.3001,-110.4507,0
205471,205777,Debris Burning,AZ,4/26/1992,4/26/1992,1992,1.0,33.3001,-110.4507,0
205472,205778,Debris Burning,AZ,4/26/1992,4/26/1992,1992,1.0,33.3501,-110.4673,0
205473,205779,Children,AZ,4/26/1992,4/26/1992,1992,1.0,33.3501,-110.4507,0
205474,205780,Arson,AZ,4/26/1992,4/26/1992,1992,0.1,33.3501,-110.4507,0
205475,205781,Arson,AZ,4/26/1992,4/26/1992,1992,1.0,33.1334,-110.1173,0
205476,205782,Arson,AZ,4/27/1992,4/27/1992,1992,3.0,33.3501,-110.484,0
205477,205783,Arson,AZ,4/27/1992,4/27/1992,1992,20.0,33.3334,-110.484,0
205478,205784,Arson,AZ,4/27/1992,4/27/1992,1992,80.0,33.3334,-110.4673,0
205479,205785,Arson,AZ,4/28/1992,4/28/1992,1992,4.0,33.3501,-110.4673,0
205480,205786,Debris Burning,AZ,4/28/1992,4/28/1992,1992,1.0,33.1334,-110.134,0
205481,205787,Arson,AZ,4/28/1992,4/28/1992,1992,100.0,33.1167,-110.084,0
205482,205788,Debris Burning,AZ,4/28/1992,4/28/1992,1992,0.1,33.3001,-110.4507,0
205483,205789,Arson,AZ,4/28/1992,4/28/1992,1992,0.1,33.3501,-110.4673,0
205484,205790,Arson,AZ,4/28/1992,4/28/1992,1992,0.2,33.3501,-110.4507,0
205485,205791,Debris Burning,AZ,4/28/1992,4/28/1992,1992,0.5,33.3501,-110.4507,0
205486,205792,Arson,AZ,4/28/1992,4/28/1992,1992,40.0,33.1501,-110.1173,0
205487,205793,Arson,AZ,4/28/1992,4/28/1992,1992,0.5,33.3501,-110.4673,0
205488,205794,Arson,AZ,4/28/1992,4/28/1992,1992,2.5,33.3001,-110.4507,0
205489,205795,Railroad,AZ,4/28/1992,4/28/1992,1992,1.5,33.1167,-110.1173,0
205490,205796,Debris Burning,AZ,4/28/1992,4/28/1992,1992,0.2,33.3501,-110.4673,0
205491,205797,Arson,AZ,4/28/1992,4/28/1992,1992,0.5,33.3834,-110.4507,0
205492,205798,Arson,AZ,4/28/1992,4/28/1992,1992,1.0,33.1167,-110.1173,0
205493,205799,Debris Burning,AZ,4/29/1992,4/29/1992,1992,0.1,33.3501,-110.4673,0
205494,205800,Debris Burning,AZ,4/29/1992,4/29/1992,1992,1.5,33.3001,-110.4509,0
205495,205801,Arson,AZ,4/29/1992,4/29/1992,1992,0.2,33.3167,-110.4507,0
205496,205802,Arson,AZ,4/29/1992,4/29/1992,1992,4.0,33.3001,-110.4507,0
205497,205803,Debris Burning,AZ,4/29/1992,4/29/1992,1992,10.0,33.3167,-110.4173,0
205498,205804,Children,AZ,4/29/1992,4/29/1992,1992,2.0,33.3501,-110.4673,0
205499,205805,Debris Burning,AZ,4/29/1992,4/29/1992,1992,2.0,33.3834,-110.4507,0
205500,205806,Arson,AZ,4/29/1992,4/29/1992,1992,0.5,33.3667,-110.4507,0
205501,205807,Arson,AZ,4/29/1992,4/29/1992,1992,18.0,33.1001,-110.0673,0
205502,205808,Debris Burning,AZ,4/29/1992,4/29/1992,1992,1.5,33.3501,-110.4673,0
205503,205809,Arson,AZ,4/29/1992,4/29/1992,1992,0.5,33.3001,-110.4507,0
205504,205810,Arson,AZ,4/29/1992,4/29/1992,1992,7.0,33.1167,-110.1173,0
205505,205811,Arson,AZ,4/29/1992,4/29/1992,1992,1.0,33.3501,-110.4673,0
205506,205812,Arson,AZ,4/29/1992,4/29/1992,1992,15.0,33.3501,-110.4507,0
205507,205813,Arson,AZ,4/29/1992,4/29/1992,1992,1.0,33.3001,-110.4507,0
205508,205814,Debris Burning,AZ,4/29/1992,4/29/1992,1992,20.0,33.3501,-110.484,0
205509,205815,Arson,AZ,4/29/1992,4/29/1992,1992,0.1,33.3001,-110.4507,0
205510,205816,Arson,AZ,4/29/1992,4/29/1992,1992,0.2,33.3334,-110.4507,0
205511,205817,Arson,AZ,4/29/1992,4/29/1992,1992,2.0,33.3501,-110.484,0
205512,205818,Arson,AZ,4/29/1992,4/29/1992,1992,12.0,33.3501,-110.4507,0
205513,205819,Arson,AZ,4/29/1992,4/29/1992,1992,1.5,33.3001,-110.4507,0
205514,205820,Children,AZ,4/29/1992,4/29/1992,1992,1.0,33.3501,-110.4507,0
205515,205821,Arson,AZ,4/30/1992,4/30/1992,1992,0.5,33.3167,-110.4507,0
205516,205822,Arson,AZ,4/30/1992,4/30/1992,1992,9.0,33.4001,-110.4673,0
205517,205823,Arson,AZ,4/30/1992,4/30/1992,1992,1.7,33.3001,-110.4507,0
205518,205824,Debris Burning,AZ,4/30/1992,4/30/1992,1992,2.0,33.3501,-110.4673,0
205519,205825,Arson,AZ,4/30/1992,4/30/1992,1992,1.0,33.3501,-110.4673,0
205520,205826,Arson,AZ,4/30/1992,4/30/1992,1992,0.5,33.3501,-110.4673,0
205521,205827,Debris Burning,AZ,4/30/1992,4/30/1992,1992,0.3,33.3501,-110.4507,0
205522,205828,Arson,AZ,4/30/1992,4/30/1992,1992,0.5,33.3667,-110.4507,0
205523,205829,Miscellaneous,AZ,4/30/1992,4/30/1992,1992,0.1,33.3501,-110.4507,0
205524,205830,Arson,AZ,4/30/1992,4/30/1992,1992,2.0,33.3501,-110.4507,0
205525,205831,Arson,AZ,4/30/1992,4/30/1992,1992,1.5,33.1334,-110.134,0
205526,205832,Arson,AZ,4/30/1992,4/30/1992,1992,0.1,33.3501,-110.4673,0
205527,205833,Debris Burning,AZ,4/30/1992,4/30/1992,1992,0.2,33.3667,-110.4507,0
205528,205834,Arson,AZ,4/30/1992,4/30/1992,1992,0.5,33.3501,-110.4673,0
205529,205835,Arson,AZ,4/30/1992,4/30/1992,1992,60.0,33.3334,-110.4673,0
205530,205836,Arson,AZ,4/30/1992,4/30/1992,1992,0.5,33.3501,-110.4507,0
205531,205837,Arson,AZ,4/30/1992,4/30/1992,1992,0.1,33.3501,-110.4673,0
205532,205838,Arson,AZ,4/30/1992,4/30/1992,1992,2.0,33.3667,-110.484,0
205533,205839,Arson,AZ,5/1/1992,5/1/1992,1992,0.5,33.3001,-110.434,0
205534,205840,Debris Burning,AZ,5/1/1992,5/1/1992,1992,15.0,33.3501,-110.484,0
205535,205841,Debris Burning,AZ,5/1/1992,5/1/1992,1992,4.0,33.3501,-110.4673,0
205536,205842,Children,AZ,5/1/1992,5/1/1992,1992,1.0,33.3501,-110.4507,0
205537,205843,Arson,AZ,5/1/1992,5/1/1992,1992,3.0,33.3334,-110.4507,0
205538,205844,Debris Burning,AZ,5/1/1992,5/1/1992,1992,1.0,33.3501,-110.4673,0
205539,205845,Children,AZ,5/1/1992,5/1/1992,1992,1.5,33.3334,-110.4507,0
205540,205846,Debris Burning,AZ,5/1/1992,5/1/1992,1992,6.0,33.3501,-110.4673,0
205541,205847,Miscellaneous,AZ,5/1/1992,5/1/1992,1992,20.0,33.3001,-110.4673,0
205542,205848,Arson,AZ,5/1/1992,5/1/1992,1992,10.0,33.3001,-110.4507,0
205543,205849,Arson,AZ,5/1/1992,5/1/1992,1992,1.5,33.3501,-110.4673,0
205544,205850,Arson,AZ,5/1/1992,5/1/1992,1992,2.0,33.3667,-110.484,0
205545,205851,Children,AZ,5/1/1992,5/2/1992,1992,1.0,33.3001,-110.4173,1
205546,205852,Arson,AZ,5/2/1992,5/2/1992,1992,2.5,33.3501,-110.4507,0
205547,205853,Arson,AZ,5/2/1992,5/2/1992,1992,2.0,33.4001,-110.484,0
205548,205854,Debris Burning,AZ,5/2/1992,5/2/1992,1992,2.0,33.3501,-110.4673,0
205549,205855,Debris Burning,AZ,5/2/1992,5/2/1992,1992,8.0,33.4001,-110.5007,0
205550,205856,Arson,AZ,5/2/1992,5/2/1992,1992,1.0,33.3001,-110.4673,0
205551,205857,Arson,AZ,5/2/1992,5/2/1992,1992,0.5,33.3501,-110.4673,0
205552,205858,Arson,AZ,5/2/1992,5/2/1992,1992,0.1,33.3501,-110.4673,0
205553,205859,Arson,AZ,5/2/1992,5/2/1992,1992,10.0,33.3834,-110.4507,0
205554,205860,Arson,AZ,5/2/1992,5/2/1992,1992,52.0,33.3001,-110.4507,0
205555,205861,Arson,AZ,5/2/1992,5/2/1992,1992,80.0,33.1167,-110.134,0
205556,205862,Arson,AZ,5/2/1992,5/2/1992,1992,1.0,33.3001,-110.4507,0
205557,205863,Debris Burning,AZ,5/2/1992,5/2/1992,1992,1.0,33.3501,-110.4673,0
205558,205864,Arson,AZ,5/2/1992,5/2/1992,1992,6.0,33.3167,-110.4507,0
205559,205865,Arson,AZ,5/2/1992,5/2/1992,1992,3.0,33.3501,-110.4673,0
205560,205866,Arson,AZ,5/2/1992,5/3/1992,1992,4.0,33.3001,-110.4507,1
205561,205867,Debris Burning,AZ,5/3/1992,5/3/1992,1992,0.1,33.3501,-110.4673,0
205562,205868,Arson,AZ,5/3/1992,5/3/1992,1992,10.0,33.3334,-110.4507,0
205563,205869,Arson,AZ,5/3/1992,5/3/1992,1992,40.0,33.3001,-110.4507,0
205564,205870,Arson,AZ,5/3/1992,5/3/1992,1992,1.0,33.3667,-110.4507,0
205565,205871,Arson,AZ,5/3/1992,5/3/1992,1992,25.0,33.3001,-110.4507,0
205566,205872,Arson,AZ,5/3/1992,5/3/1992,1992,6.0,33.1001,-110.134,0
205567,205873,Debris Burning,AZ,5/3/1992,5/3/1992,1992,1.0,33.3667,-110.484,0
205568,205874,Arson,AZ,5/3/1992,5/3/1992,1992,4.0,33.1167,-110.134,0
205569,205875,Arson,AZ,5/3/1992,5/3/1992,1992,4.0,33.1667,-110.134,0
205570,205876,Arson,AZ,5/3/1992,5/3/1992,1992,0.1,33.3501,-110.4673,0
205571,205877,Arson,AZ,5/3/1992,5/3/1992,1992,4.0,33.3667,-110.4673,0
205572,205878,Arson,AZ,5/3/1992,5/3/1992,1992,2.0,33.4001,-110.4673,0
205573,205879,Children,AZ,5/3/1992,5/3/1992,1992,30.0,33.3501,-110.4673,0
205574,205880,Debris Burning,AZ,5/3/1992,5/3/1992,1992,1.5,33.4001,-110.4673,0
205575,205881,Arson,AZ,5/4/1992,5/4/1992,1992,0.1,33.3501,-110.4673,0
205576,205882,Arson,AZ,5/4/1992,5/4/1992,1992,0.1,33.3501,-110.4673,0
205577,205883,Arson,AZ,5/4/1992,5/4/1992,1992,9.0,33.3834,-110.4673,0
205578,205884,Lightning,AZ,5/5/1992,5/5/1992,1992,0.1,33.5167,-109.7006,0
205579,205885,Lightning,AZ,5/5/1992,5/5/1992,1992,0.1,33.3334,-110.6673,0
205580,205886,Lightning,AZ,5/5/1992,5/5/1992,1992,0.1,33.4167,-109.8173,0
205581,205887,Children,AZ,5/5/1992,5/5/1992,1992,0.1,33.1167,-110.1173,0
205582,205888,Debris Burning,AZ,5/5/1992,5/5/1992,1992,2.0,33.1001,-110.134,0
205583,205889,Arson,AZ,5/6/1992,5/6/1992,1992,0.5,33.3334,-110.4507,0
205584,205890,Children,AZ,5/7/1992,5/7/1992,1992,0.3,33.3667,-110.4507,0
205585,205891,Debris Burning,AZ,5/7/1992,5/7/1992,1992,0.5,33.3501,-110.4673,0
205586,205892,Debris Burning,AZ,5/7/1992,5/7/1992,1992,0.5,33.3501,-110.484,0
205587,205893,Children,AZ,5/7/1992,5/7/1992,1992,54.0,33.3501,-110.4673,0
205588,205894,Arson,AZ,5/7/1992,5/7/1992,1992,1.2,33.3334,-110.4673,0
205589,205895,Arson,AZ,5/7/1992,5/7/1992,1992,0.3,33.3501,-110.4673,0
205590,205896,Arson,AZ,5/9/1992,5/9/1992,1992,0.5,33.3334,-110.4673,0
205591,205897,Arson,AZ,5/9/1992,5/9/1992,1992,5.0,33.3501,-110.4507,0
205592,205898,Arson,AZ,5/10/1992,5/10/1992,1992,3.3,33.3001,-110.4507,0
